"isInterpolated","useMicroData","CountryCode","CountryName","RegionCode","CoverageType","RequestYear","DataYear","DataType","PPP","PovertyLine","Mean","HeadCount","PovGap","PovGapSqr","Watts","Gini","Median","pr.mld","Polarization","ReqYearPopulation","SvyInfoID","Decile1","Decile2","Decile3","Decile4","Decile5","Decile6","Decile7","Decile8","Decile9","Decile10"
1,1,"LKA","Sri Lanka","SAS","N","2011","","X",42.21893,1.9,221.2219,0.0200085,0.003102955,0.0008148758,0.00365643,-1,-1,-1,-1,20.271,"LKA_N2009X",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,0,"LCA","St. Lucia","LAC","N","2011","1995","Y",2.139054,1.9,123.6348,0.2773778,0.09547511,0.04430071,0.1374,0.4258438,91.10027,0.3157385,0.3738608,0.173832,"LCA_N1995Y",0.02007,0.03218,0.04364,0.0551,0.06721,0.08084,0.09743,0.1201,0.1586,0.3248
0,1,"SDN","Sudan","SSA","N","2011","2009","X",1.48553,1.9,151.103,0.11835,0.03159486,0.01280614,0.04197932,0.3539534,121.9517,0.2131855,-1,35.167314,"SDN_N2009X",0.02639,0.04183,0.05274,0.06378,0.07496,0.08786,0.1037,0.125,0.1569,0.2669
0,1,"SUR","Suriname","LAC","N","2011","1999","Y",1.884817,1.9,329.2335,0.1883428,0.1446653,0.1324077,0.06249039,0.5760975,210.6548,1.612256,-1,0.531589,"SUR_N1999Y",0,0.01009,0.02686,0.03626,0.05191,0.07367,0.08728,0.1116,0.1751,0.4272
0,1,"SWE","Sweden","OHI","N","2011","2011","Y",9.105002,1.9,1476.761,0.004944699,0.003748444,0.003072007,0.01195772,0.2760533,1314.898,0.1571417,-1,9.449213,"SWE_N2011Y",0.0306,0.05432,0.06665,0.07647,0.08463,0.09388,0.1064,0.124,0.1476,0.2155
0,1,"CHE","Switzerland","OHI","N","2011","2011","Y",1.613419,1.9,1966.781,0,0,0,0,0.3171242,1664.63,0.1700365,-1,7.912398,"CHE_N2011Y",0.03165,0.04748,0.05799,0.06843,0.07921,0.09059,0.1048,0.1225,0.1511,0.2462
0,1,"SYR","Syrian Arab Republic","MNA","N","2011","2004","X",22.88657,1.9,250.5228,0.007215441,0.001031711,0.000236801,0.00118763,0.3577617,191.9567,0.2084355,-1,20.863993,"SYR_N2004X",0.03201,0.04446,0.05337,0.06223,0.07156,0.08235,0.09664,0.1169,0.1536,0.2868
1,1,"TJK","Tajikistan","ECA","N","2011","","X",1.88267,1.9,171.8866,0.04768387,0.01009378,0.003247541,0.01249541,-1,-1,-1,-1,7.815949,"TJK_N2009X",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1,1,"TZA","Tanzania","SSA","N","2011","","X",585.5204,1.9,77.26294,0.5064379,0.1634965,0.07139849,0.221441,-1,-1,-1,-1,47.570902,"TZA_N2007X",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,1,"THA","Thailand","EAP","N","2011","2011","X",12.84438,1.9,410.1633,0.0004406722,6.775626E-05,1.64258E-05,7.82866E-05,0.3745903,309.0197,0.2296843,-1,67.53013,"THA_N2011X",0.03025,0.04199,0.05077,0.05973,0.06969,0.08166,0.09682,0.1176,0.1525,0.299
1,1,"TMP","Timor-Leste","EAP","N","2011","","X",0.5613374,1.9,80.16837,0.3555446,0.08329181,0.02784049,0.1029886,-1,-1,-1,-1,1.131523,"TMP_N2007X",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,1,"TGO","Togo","SSA","N","2011","2011","X",232.215,1.9,79.86813,0.5417968,0.2320634,0.1269433,0.3524811,0.4602058,53.35213,0.3625165,-1,6.679282,"TGO_N2011X",0.01905,0.02917,0.03822,0.04863,0.05998,0.07412,0.0933,0.1214,0.1708,0.3453
0,1,"TON","Tonga","EAP","N","2011","2009","X",1.638717,1.9,311.7639,0.009788546,0.002253715,0.0007494373,0.002773835,0.3749649,242.2287,0.2343266,-1,0.104577,"TON_N2009X",0.02685,0.04048,0.05039,0.0599,0.07097,0.08413,0.09999,0.1215,0.1565,0.2893
0,0,"TTO","Trinidad and Tobago","LAC","N","2011","1992","Y",4.619226,1.9,567.8036,0.004969317,0.00180733,0.001319267,0.001362699,0.4027296,438.8817,0.2882084,-1.1885,1.334788,"TTO_N1992Y",0.02073,0.03433,0.04578,0.05757,0.07038,0.08493,0.1023,0.125,0.1601,0.2989
0,1,"TUN","Tunisia","MNA","N","2011","2010.41","X",0.6965338,1.9,301.7413,0.0182286,0.003318471,0.001002214,0.004016495,0.3580826,242.3865,0.2170004,-1,10.761467,"TUN_N2010X",0.02601,0.0413,0.05289,0.06306,0.07433,0.08708,0.1025,0.1237,0.1589,0.2703
0,1,"TUR","Turkey","ECA","N","2011","2011","X",1.164342,1.9,478.5868,0.002771054,0.0001388509,1.184664E-05,0.0001452043,0.4003935,360.0359,0.2739326,-1,73.409455,"TUR_N2011X",0.02162,0.03634,0.0476,0.05832,0.06937,0.08253,0.09877,0.1206,0.1599,0.305
0,0,"TKM","Turkmenistan","ECA","N","2011","1998","X",1.527624,1.9,194.1713,0.08955465,0.01747825,0.005196345,0.02105272,0.4076536,142.2859,0.2778098,0.3609475,5.174061,"TKM_N1998X",0.02574,0.03567,0.04558,0.0559,0.06716,0.08016,0.09631,0.1188,0.1574,0.3173
0,1,"TUV","Tuvalu","EAP","N","2011","2010","X",1.172771,1.9,251.0083,0.02713015,0.002205528,0.0003271048,0.002397335,0.3913903,188.0161,0.2538134,-1,0.010628,"TUV_N2010X",0.02686,0.03903,0.04865,0.05936,0.06928,0.08024,0.09682,0.116,0.1566,0.3072
1,1,"UGA","Uganda","SSA","N","2011","","X",946.8904,1.9,100.6744,0.3806403,0.1171847,0.05138708,0.1604554,-1,-1,-1,-1,35.093648,"UGA_N2009X",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,1,"UKR","Ukraine","ECA","N","2011","2011","X",3.311232,1.9,362.068,0,0,0,0,0.2455184,323.6649,0.0980127,-1,45.7061,"UKR_N2011X",0.04385,0.05854,0.06797,0.07631,0.08495,0.0946,0.1055,0.1195,0.1412,0.2075
0,1,"GBR","United Kingdom","OHI","N","2011","2011","Y",0.7564041,1.9,1377.163,0.002459326,0.002252935,0.002063865,0.00609389,0.3316385,1158.841,0.1976209,-1,63.258918,"GBR_N2011Y",0.02916,0.04528,0.05588,0.06645,0.07796,0.09015,0.1043,0.1239,0.1539,0.2531
1,1,"USA","United States","OHI","N","2011","","Y",1,1.9,1908.523,0.009967601,0.008879397,0.008203735,0.010821,-1,-1,-1,-1,311.663358,"USA_N2010Y",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,1,"URY","Uruguay","LAC","N","2011","2011","Y",16.42385,1.9,728.2841,0.001148528,0.0003431971,0.0002180804,0.0002749531,0.4220455,531.7856,0.3063908,-1,3.385624,"URY_N2011Y",0.02065,0.03319,0.04361,0.05452,0.06645,0.08035,0.09785,0.1224,0.1639,0.317
0,1,"UZB","Uzbekistan","ECA","N","2011","2003","X",635.7095,1.9,102.0073,0.258783,0.07196136,0.03011369,0.09636573,0.352688,80.30439,0.2083109,-1,29.3394,"UZB_N2003X",0.02882,0.04537,0.05576,0.06444,0.07363,0.0843,0.09755,0.1162,0.1506,0.2833
0,1,"VUT","Vanuatu","EAP","N","2011","2010","X",115.8271,1.9,149.3912,0.130092,0.0320181,0.01173048,0.04084842,0.3762623,115.6941,0.2372648,-1,0.241871,"VUT_N2010X",0.02683,0.04062,0.05038,0.06101,0.07195,0.08338,0.09783,0.1199,0.1541,0.294
0,1,"VEN","Venezuela, Republica Bolivariana de","LAC","N","2011","2006","Y",2.915005,1.9,358.4076,0.0915487,0.06763342,0.06127543,0.02111866,0.4694131,259.7079,0.9647784,-1,29.463291,"VEN_N2006Y",0.005319,0.02652,0.03995,0.05226,0.06544,0.08005,0.09858,0.1245,0.1667,0.3407
1,1,"VNM","Vietnam","EAP","N","2011","","X",7624.973,1.9,234.4188,0.03464623,0.006739018,0.002093712,0.00822072,-1,-1,-1,-1,87.8603,"VNM_N2010X",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,1,"WBG","West Bank and Gaza","MNA","N","2011","2011","X",2.5228,1.9,329.619,0.002016513,0.0007432125,0.0002921069,0.0009450609,0.3441524,262.073,0.1941559,-1,3.927051,"WBG_N2011X",0.03137,0.04545,0.0546,0.06417,0.07435,0.08503,0.09956,0.1206,0.153,0.2719
1,1,"YEM","Yemen, Republic of","MNA","N","2011","","X",111.303,1.9,125.2202,0.1733979,0.03872342,0.01317438,0.04838423,-1,-1,-1,-1,24.252206,"YEM_N2005X",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1,1,"ZMB","Zambia","SSA","N","2011","","X",2505.341,1.9,81.51068,0.6260096,0.3084738,0.1853187,0.5018578,-1,-1,-1,-1,14.264756,"ZMB_N2010X",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,0,"ZWE","Zimbabwe","SSA","N","2011","2011","X",0.5359763,1.9,147.3759,0.2140037,0.05169644,0.0165482,0.06618913,0.4315358,102.5411,0.3111535,0.3883556,14.386649,"ZWE_N2011X",0.02476,0.03348,0.04258,0.0524,0.06346,0.07656,0.09323,0.1169,0.1583,0.3383
0,1,"ALB","Albania","ECA","N","2012","2012","X",58.16801,1.9,225.2798,0.01063921,0.002174086,0.0007368444,0.002719127,0.2896048,195.0559,0.1384171,-1,2.900401,"ALB_N2012X",0.0366,0.05193,0.06144,0.07031,0.08084,0.09257,0.1052,0.1229,0.1489,0.2293
0,0,"DZA","Algeria","MNA","N","2012","2011.17","X",31.77229,1.9,253.7849,0.00426623,0.001462691,0.001096054,0.001292165,0.2761573,221.273,0.1253313,0.2260456,37.565847,"DZA_N2011X",0.04046,0.05315,0.06358,0.07306,0.08239,0.09232,0.1039,0.119,0.1436,0.2286
0,1,"AGO","Angola","SSA","N","2012","2008.5","X",73.83312,1.9,121.8692,0.296071,0.0945302,0.04294343,0.1309345,0.4271552,87.82731,0.3116315,-1,25.09615,"AGO_N2008X",0.02072,0.03357,0.04316,0.05305,0.06543,0.0792,0.09651,0.1229,0.1623,0.3231
0,1,"ARG","Argentina","LAC","U","2012","2012","Y",2.768382,1.9,704.1068,0.007951246,0.003212966,0.002174717,0.003414302,0.4124391,538.7425,0.31342,-1,38.43221787,"ARG_U2012Y",0.01725,0.03216,0.04366,0.05561,0.06875,0.08565,0.1049,0.1292,0.1685,0.2943
0,1,"ARM","Armenia","ECA","N","2012","2012","X",183.7796,1.9,180.6672,0.01579596,0.002675277,0.000834273,0.00328316,0.2960226,152.9497,0.1451349,-1,2.881922,"ARM_N2012X",0.03791,0.05203,0.06113,0.07067,0.08014,0.09054,0.1023,0.1179,0.142,0.2454
0,1,"AUS","Australia","OHI","N","2012","2010","Y",1.526641,1.9,1715.211,0.004980354,0.003106054,0.002499374,0.008957661,0.3465769,1382.63,0.2189461,-1,22.728254,"AUS_N2010Y",0.02759,0.04518,0.05476,0.06344,0.07413,0.08708,0.1031,0.1244,0.156,0.2643
0,1,"AUT","Austria","OHI","N","2012","2012","Y",0.8475838,1.9,1634.387,0.004893789,0.004229655,0.003693563,0.01110518,0.3047525,1424.351,0.1833182,-1,8.429991,"AUT_N2012Y",0.02857,0.04943,0.06139,0.07152,0.08171,0.09335,0.1068,0.1233,0.1497,0.2343
0,1,"AZE","Azerbaijan","ECA","N","2012","2005","X",0.3294187,1.9,445.8568,0,0,0,0,0.1663503,412.0762,0.04534925,-1,9.295784,"AZE_N2005X",0.06102,0.07269,0.0792,0.08484,0.08963,0.09554,0.1028,0.1123,0.1278,0.1741
1,1,"BGD","Bangladesh","SAS","N","2012","","X",24.84915,1.9,110.6998,0.1787698,0.03219163,0.008980885,0.03825683,-1,-1,-1,-1,155.727053,"BGD_N2010X",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,1,"BLR","Belarus","ECA","N","2012","2012","X",1832.435,1.9,556.6465,0,0,0,0,0.265262,498.2293,0.1164402,-1,9.464495,"BLR_N2012X",0.03957,0.05525,0.06516,0.07476,0.0844,0.0944,0.1055,0.1197,0.1433,0.218
0,1,"BEL","Belgium","OHI","N","2012","2012","Y",0.879014,1.9,1459.045,0.002432163,0.000903115,0.0003353462,0.001128854,0.2748947,1311.637,0.136011,-1,11.128246,"BEL_N2012Y",0.03364,0.05331,0.06543,0.07606,0.08517,0.09482,0.1066,0.1213,0.1445,0.2192
0,1,"BLZ","Belize","LAC","N","2012","1999","Y",1.182611,1.9,265.1274,0.1391808,0.06189461,0.03869513,0.09474272,0.5326277,157.4162,0.5582195,-1,0.336701,"BLZ_N1999Y",0.009305,0.02282,0.03405,0.04285,0.05338,0.06665,0.08484,0.1092,0.1526,0.4243
1,1,"BEN","Benin","SSA","N","2012","","X",224.9172,1.9,82.44444,0.5246182,0.1960009,0.09858758,0.2906265,-1,-1,-1,-1,9.72916,"BEN_N2011X",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,1,"BTN","Bhutan","SAS","N","2012","2012","X",16.96291,1.9,245.7721,0.02170129,0.004124067,0.001140879,0.004903422,0.3880933,183.1317,0.2494601,-1,0.752967,"BTN_N2012X",0.02748,0.03982,0.04918,0.05857,0.06917,0.08119,0.09689,0.1172,0.1531,0.3074
0,1,"BOL","Bolivia","LAC","N","2012","2012","Y",2.906106,1.9,391.02,0.08197635,0.03959495,0.02493705,0.06572257,0.4658148,280.4761,0.4404566,-1,10.239004,"BOL_N2012Y",0.009225,0.02524,0.0385,0.05152,0.06459,0.07997,0.09982,0.1248,0.1696,0.3367
1,1,"BIH","Bosnia and Herzegovina","ECA","N","2012","","X",0.8669357,1.9,573.7895,0.0009854326,0.0003382959,0.0001390157,0.0004445335,-1,-1,-1,-1,3.6482,"BIH_N2011X",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,1,"BWA","Botswana","SSA","N","2012","2009.25","X",4.438053,1.9,325.5269,0.1478768,0.0446717,0.02035619,0.06323863,0.6045905,152.5013,0.668628,-1,2.089315,"BWA_N2009X",0.01052,0.01789,0.02499,0.03192,0.04126,0.05407,0.07133,0.09756,0.1543,0.4961
0,1,"BRA","Brazil","LAC","N","2012","2012","Y",1.658783,1.9,580.2378,0.03773395,0.01502163,0.008760565,0.01800891,0.5260486,353.7294,0.5190037,-1,200.560983,"BRA_N2012Y",0.01126,0.02323,0.03283,0.04304,0.05463,0.06863,0.08476,0.1094,0.1563,0.4159
0,1,"BGR","Bulgaria","ECA","N","2012","2012","Y",0.765068,1.9,478.4946,0.0198389,0.007696822,0.004302465,0.01447954,0.3601177,397.4536,0.2467214,-1,7.305888,"BGR_N2012Y",0.02009,0.04153,0.05556,0.06641,0.0771,0.08882,0.102,0.1216,0.1533,0.2735
1,1,"BFA","Burkina Faso","SSA","N","2012","","X",222.242,1.9,80.23302,0.4810306,0.1412306,0.05712012,0.1859532,-1,-1,-1,-1,16.571216,"BFA_N2009X",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1,1,"BDI","Burundi","SSA","N","2012","","X",487.3273,1.9,52.34445,0.7366387,0.3127404,0.1637734,0.460876,-1,-1,-1,-1,9.31971,"BDI_N2006X",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,1,"CPV","Cabo Verde","SSA","N","2012","2007.33","X",47.56514,1.9,253.9645,0.07022057,0.01597543,0.005848469,0.02050566,0.4718739,163.9732,0.3790471,-1,0.513979,"CPV_N2007X",0.01955,0.03023,0.03872,0.04873,0.05915,0.07129,0.0871,0.1126,0.1613,0.3714
1,1,"CMR","Cameroon","SSA","N","2012","","X",230.3753,1.9,138.8042,0.2818521,0.09124918,0.0406564,0.1251242,-1,-1,-1,-1,21.082383,"CMR_N2007X",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1,1,"CAN","Canada","OHI","N","2012","","Y",1.284584,1.9,1727.42,0.004147567,0.001461772,0.0007449664,0.00208783,-1,-1,-1,-1,34.750545,"CAN_N2010Y",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,1,"CAF","Central African Republic","SSA","N","2012","2008","X",267.8691,1.9,80.40914,0.6250125,0.3024,0.1849933,0.506762,0.5623661,44.32658,0.570637,-1,4.490416,"CAF_N2008X",0.01208,0.02125,0.03019,0.03972,0.05006,0.06113,0.07647,0.1006,0.1463,0.4622
0,1,"TCD","Chad","SSA","N","2012","2011","X",251.2962,1.9,103.3527,0.3594167,0.1412348,0.07423923,0.21104,0.4332121,76.93618,0.331302,-1,12.705135,"TCD_N2011X",0.01781,0.0308,0.04246,0.05462,0.06719,0.08076,0.09659,0.1217,0.1637,0.3244
1,1,"CHL","Chile","LAC","N","2012","","Y",391.6442,1.9,572.574,0.01192494,0.005570767,0.004107985,0.005726156,-1,-1,-1,-1,17.309746,"CHL_N2011Y",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,0,"CHN","China","EAP","A","2012","2012","X",3.696112,1.9,255.9083,0.06466214,0.01374418,0.00455852,0.0165763,-1,-1,-1,-1,1350.695,"CHN_R2012X",0,0,0,0,0,0,0,0,0,0
0,0,"CHN","China","EAP","R","2012","2012","X",3.696112,1.9,158.1712,0.1298224,0.02715646,0.008569115,0.03320303,0.3949735,118.0285,0.2616647,0.3305417,649.83287145,"CHN_R2012X",0.0277,0.03809,0.04806,0.05813,0.06886,0.08101,0.09589,0.1163,0.1513,0.3146
0,0,"CHN","China","EAP","U","2012","2012","X",3.696112,1.9,346.5293,0.004246128,0.001308444,0.000839934,0.00116015,0.3535335,276.793,0.2084539,0.2948746,700.86212855,"CHN_U2012X",0.03065,0.04254,0.05327,0.06362,0.07427,0.086,0.1,0.1189,0.1505,0.2802
0,1,"COL","Colombia","LAC","N","2012","2012","Y",1196.955,1.9,408.0623,0.06349103,0.02433932,0.01434187,0.03303307,0.5285182,242.4393,0.5444666,-1,46.881475,"COL_N2012Y",0.01148,0.02321,0.03239,0.04207,0.05303,0.06683,0.08491,0.1118,0.1599,0.4143
1,1,"COM","Comoros","SSA","N","2012","","X",220.5725,1.9,185.9078,0.1749316,0.0605044,0.02833752,0.08541045,-1,-1,-1,-1,0.723868,"COM_N2004X",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1,1,"ZAR","Congo, Democratic Republic of","SSA","N","2012","","X",537.7323,1.9,43.34641,0.791461,0.4128683,0.2566674,0.6894509,-1,-1,-1,-1,68.978682,"ZAR_N2004X",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,1,"COG","Congo, Republic of","SSA","N","2012","2011","X",296.5003,1.9,118.7031,0.3661213,0.1462117,0.07628595,0.2173317,0.4893867,77.0512,0.4222725,-1,4.633363,"COG_N2011X",0.0156,0.02635,0.03572,0.04654,0.05901,0.07269,0.09012,0.1166,0.1581,0.3793
0,1,"CRI","Costa Rica","LAC","N","2012","2012","Y",343.7857,1.9,673.8049,0.0162675,0.006053975,0.003530224,0.007334696,0.4862089,429.4048,0.4316761,-1,4.654122,"CRI_N2012Y",0.01482,0.02741,0.03689,0.04658,0.0578,0.07118,0.08884,0.1171,0.1692,0.3702
1,1,"CIV","Cote d'Ivoire","SSA","N","2012","","X",235.6879,1.9,107.582,0.3385536,0.1178223,0.05797879,0.1717647,-1,-1,-1,-1,21.418603,"CIV_N2008X",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,1,"HRV","Croatia","ECA","N","2012","2012","Y",4.358503,1.9,524.7781,0.007492183,0.004975378,0.003750558,0.01418368,0.3247446,451.026,0.1998998,-1,4.267558,"HRV_N2012Y",0.02503,0.04396,0.05789,0.06926,0.07954,0.09322,0.1087,0.128,0.1561,0.2383
0,1,"CYP","Cyprus","OHI","N","2012","2012","Y",0.7115528,1.9,1447.798,0,0,0,0,0.3430893,1146.153,0.1963593,-1,1.135062,"CYP_N2012Y",0.03295,0.047,0.05648,0.0646,0.07358,0.08451,0.09759,0.116,0.1471,0.2802
0,1,"CZE","Czech Republic","ECA","N","2012","2012","Y",14.90097,1.9,800.1489,0,0,0,0,0.2610913,715.6375,0.1178612,-1,10.510785,"CZE_N2012Y",0.03889,0.0568,0.06776,0.0774,0.08554,0.09337,0.1027,0.1165,0.1396,0.2214
0,1,"DNK","Denmark","OHI","N","2012","2012","Y",8.523886,1.9,1526.027,0,0,0,0,0.2778562,1326.879,0.1404065,-1,5.591572,"DNK_N2012Y",0.03664,0.05663,0.06584,0.07368,0.08222,0.09172,0.1025,0.1182,0.1414,0.2311
0,1,"DJI","Djibouti","MNA","N","2012","2012","X",101.4806,1.9,164.8706,0.1832241,0.07854166,0.04738545,0.1370554,0.4513425,118.0851,0.3898007,-1,0.881185,"DJI_N2012X",0.01261,0.03015,0.04315,0.05447,0.06579,0.07861,0.09527,0.1166,0.1595,0.3439
0,1,"DOM","Dominican Republic","LAC","N","2012","2012","Y",20.74103,1.9,353.4003,0.02677918,0.00714028,0.002925197,0.009723657,0.4561411,237.5943,0.3573047,-1,10.15495,"DOM_N2012Y",0.01891,0.03114,0.04079,0.05097,0.06143,0.07492,0.09156,0.1153,0.1586,0.3563
0,1,"ECU","Ecuador","LAC","N","2012","2012","Y",0.5472345,1.9,397.4407,0.04463316,0.01534006,0.00807788,0.02072942,0.4611094,277.173,0.3885038,-1,15.419666,"ECU_N2012Y",0.01466,0.02867,0.03921,0.05041,0.06299,0.07716,0.09472,0.1208,0.1652,0.3461
1,1,"EGY","Egypt, Arab Republic of","MNA","N","2012","","X",2.777,1.9,159.5909,0.02443186,0.003730686,0.0009172734,0.004324966,-1,-1,-1,-1,87.813257,"EGY_N2010X",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,1,"SLV","El Salvador","LAC","N","2012","2012","Y",0.5307735,1.9,278.738,0.04100658,0.009558551,0.003492498,0.01196143,0.4182928,203.3252,0.2996545,-1,6.221246,"SLV_N2012Y",0.02163,0.03563,0.04568,0.05616,0.06699,0.07951,0.09504,0.1175,0.156,0.3259
0,1,"EST","Estonia","ECA","N","2012","2012","Y",0.6085634,1.9,704.0474,0.007428467,0.003811828,0.002839512,0.009802695,0.329149,576.5748,0.2005558,-1,1.322696,"EST_N2012Y",0.02615,0.0472,0.05951,0.06898,0.07681,0.0878,0.1028,0.1236,0.1556,0.2516
0,1,"SWZ","Eswatini","SSA","N","2012","2009.25","X",4.049069,1.9,122.664,0.4005601,0.1550704,0.07994309,0.2298612,0.514526,71.8059,0.4633153,-1,1.248158,"SWZ_N2009X",0.01479,0.02519,0.03335,0.04207,0.05258,0.06571,0.08524,0.1137,0.1675,0.3998
1,1,"ETH","Ethiopia","SSA","N","2012","","X",5.438614,1.9,93.40131,0.3106643,0.08769868,0.03655644,0.1172342,-1,-1,-1,-1,92.444183,"ETH_N2010X",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1,1,"FJI","Fiji","EAP","N","2012","","X",1.216541,1.9,222.2316,0.02184884,0.003430462,0.0008878777,0.004014847,-1,-1,-1,-1,0.873596,"FJI_N2008X",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,1,"FIN","Finland","OHI","N","2012","2012","Y",0.9802463,1.9,1501.495,0,0,0,0,0.2709494,1308.838,0.1241126,-1,5.413971,"FIN_N2012Y",0.03872,0.05573,0.06565,0.07402,0.08252,0.09199,0.1041,0.1206,0.144,0.2226
0,1,"FRA","France","OHI","N","2012","2012","Y",0.8797541,1.9,1597.876,0,0,0,0,0.3311288,1313.314,0.1874099,-1,65.65979,"FRA_N2012Y",0.03127,0.04728,0.05822,0.06772,0.07717,0.08738,0.1004,0.1174,0.1447,0.2685
1,1,"GAB","Gabon","SSA","N","2012","","X",359.2185,1.9,251.4822,0.05746664,0.01407277,0.00534181,0.0183991,-1,-1,-1,-1,1.756817,"GAB_N2005X",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1,1,"GMB","Gambia, The","SSA","N","2012","","X",10.82647,1.9,133.422,0.2097238,0.06064331,0.0256648,0.08193672,-1,-1,-1,-1,1.802125,"GMB_N2010X",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,1,"GEO","Georgia","ECA","N","2012","2012","X",0.8419071,1.9,193.6961,0.08951027,0.02529081,0.01064861,0.03444522,0.3883649,152.2015,0.2613907,-1,3.825,"GEO_N2012X",0.02236,0.03719,0.04877,0.05964,0.07176,0.08484,0.1008,0.1228,0.1595,0.2924
1,1,"DEU","Germany","OHI","N","2012","","Y",0.8180292,1.9,1599.455,0,0,0,-1,-1,-1,-1,-1,80.425823,"DEU_N2011Y",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1,1,"GHA","Ghana","SSA","N","2012","","X",0.7880217,1.9,183.1219,0.1309023,0.03825549,0.01664849,0.05232747,-1,-1,-1,-1,25.733049,"GHA_N2005X",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,1,"GRC","Greece","OHI","N","2012","2012","Y",0.7582539,1.9,684.6574,0.01469778,0.006372209,0.003696467,0.0103332,0.3624836,588.1408,0.2543213,-1,11.045011,"GRC_N2012Y",0.01944,0.0387,0.05181,0.0653,0.07899,0.09257,0.1069,0.1252,0.1551,0.2659
1,1,"GTM","Guatemala","LAC","N","2012","","Y",3.873239,1.9,277.0709,0.09689354,0.0288718,0.01334441,0.0403945,-1,-1,-1,-1,15.271056,"GTM_N2006Y",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,1,"GIN","Guinea","SSA","N","2012","2012","X",2572.343,1.9,87.30008,0.3527258,0.1033857,0.04353422,0.1390945,0.337297,71.00742,0.1910851,-1,11.281469,"GIN_N2012X",0.03025,0.04529,0.05607,0.06574,0.07587,0.08796,0.1022,0.1216,0.1509,0.2641
0,1,"GNB","Guinea-Bissau","SSA","N","2012","2010","X",248.2358,1.9,69.80498,0.6668512,0.3020611,0.1735227,0.4828057,0.5066424,42.57746,0.446719,-1,1.638139,"GNB_N2010X",0.0163,0.02859,0.03734,0.04569,0.05571,0.06649,0.08057,0.1023,0.147,0.42
0,0,"GUY","Guyana","LAC","N","2012","1998","Y",133.2612,1.9,294.3317,0.07708989,0.02361095,0.009779481,0.03181316,0.4455205,216.088,0.3662881,0.3710533,0.753091,"GUY_N1998Y",0.01538,0.02976,0.04247,0.05459,0.06694,0.08046,0.09656,0.1182,0.1545,0.3411
0,1,"HTI","Haiti","LAC","N","2012","2012","X",20.70574,1.9,132.0305,0.2348593,0.07517341,0.03393692,0.1045635,0.4110377,99.65096,0.2931353,-1,10.28921,"HTI_N2012X",0.02102,0.03438,0.04554,0.05699,0.0694,0.08225,0.09878,0.1206,0.159,0.312
0,1,"HND","Honduras","LAC","N","2012","2012","Y",10.08031,1.9,248.1102,0.1963343,0.08045049,0.04559612,0.1291582,0.5611971,141.2581,0.6009629,-1,8.505646,"HND_N2012Y",0.008795,0.01906,0.02826,0.03827,0.04993,0.06434,0.08274,0.1092,0.1586,0.4407
0,1,"HUN","Hungary","ECA","N","2012","2012","Y",137.8829,1.9,570.0485,0.002479228,0.001718094,0.001190631,0.002927702,0.3080292,503.4752,0.1685831,-1,9.920362,"HUN_N2012Y",0.02924,0.04713,0.06054,0.07204,0.08284,0.09359,0.106,0.1223,0.1476,0.2387
0,1,"ISL","Iceland","OHI","N","2012","2012","Y",138.895,1.9,1416.305,0,0,0,0,0.2676786,1258.073,0.1238344,-1,0.320716,"ISL_N2012Y",0.03789,0.05513,0.06604,0.07603,0.08477,0.09356,0.1042,0.1192,0.1426,0.2205
0,1,"IND","India","SAS","A","2012","2011.5","X",14.97516,1.9,113.4189,0.2026589,0.04032696,0.01201366,0.04862522,-1,-1,-1,-1,1263.065852,"IND_R2011X",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
